file,Ad-Aware,AegisLab,AhnLab-V3,Alibaba,ALYac,Antiy-AVL,Arcabit,Avast,Avast-Mobile,AVG,Avira,AVware,Baidu,BitDefender,Bkav,CAT-QuickHeal,ClamAV,CMC,Comodo,CrowdStrike-Falcon,Cybereason,Cylance,Cyren,DrWeb,eGambit,Emsisoft,Endgame,ESET-NOD32,Fortinet,F-Prot,F-Secure,GData,Ikarus,Jiangmin,K7AntiVirus,K7GW,Kaspersky,Kingsoft,Malwarebytes,MAX,McAfee,McAfee-GW-Edition,Microsoft,MicroWorld-eScan,NANO-Antivirus,nProtect,Palo-Alto-Networks,Panda,Qihoo-360,Rising,SentinelOne,Sophos,Sophos-AV,Sophos-ML,SUPERAntiSpyware,Symantec,Symantec-Mobile-Insight,Tencent,TheHacker,TotalDefense,TrendMicro,TrendMicro-HouseCall,Trustlook,VBA32,VIPRE,ViRobot,Webroot,WhiteArmor,Yandex,Zillya,ZoneAlarm,Zoner,
https://www.virustotal.com/file/dec4f8d887a1c1f50c259056062256f3fa939f078b28aecb0baae370ac3da3f0/analysis/1528149255/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/cb98ab7f8375f3fc625f486af0459978d98947b08bd964863c408f555c7cb6c9/analysis/1528149256/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,N,0,0,
https://www.virustotal.com/file/e35c7aa923b2c4b779e3a1be6936300f5b79932c421ae70e30181e220dc822c5/analysis/1528149256/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/9c1c414f8fa46564f318e5c94d7074140f120569a0f2ef7ebe67500513f68a62/analysis/1528149257/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/468c7e24e0767645c0602a8d5056abf6ce841832bd90a76bfccb232b6001273d/analysis/1528149257/,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/d4185055e565a7387f05a837101a5a7b9512ac73fe0aa7d3bf4adb74b549acdb/analysis/1528149257/,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/5c1e90593425efeac9448050969e00abeddeaf6c183b54893a6c770b8a782c06/analysis/1528149258/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/7c0b491cf868b4412e4e4f8dfc5be51b3edb47e570c3b1c8b1ed47a5c368b594/analysis/1528149258/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/d98f5d7a8167d02292d91ad794951b347fdda76f8b41b98a7ae97d3929f2cb2e/analysis/1528149258/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/edefd9d3ff6ac0952bd747e837b3e9e3db4b25b8069de5c79e4606ea35109876/analysis/1528149259/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/cb0bd0bef2757aeda9cdb0b4e7c196e32f806833a02a2b0363e52d5de1534d3d/analysis/1528149259/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/8a208e202a15fe5c9d8543e26e053aa7e603ee53121131f8188b0a2908a7b046/analysis/1528149259/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/fc6308d7a185e9d35999d3584bec89c5085f2f6bf4d71e1f092b5d8501128936/analysis/1528149260/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/faf32e58189da3c5e18994b671c0ad359340ca9eac4c15960834cd59fadedb66/analysis/1528149260/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/905a41c106043e5c0d1d224c736a6d95b4743d461dc0f632be323b895e64e56e/analysis/1528149261/,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/145f16c9c64e58ce759342eb5dc193c08827fe94abafcbc37798ce8e230b6ef5/analysis/1528149261/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/0fd6ad240f08317a2fe674da68dcab3c32a4b463fb02504c799a48d64802df81/analysis/1528149261/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/3b6599663ac36dbb665e700352e1d02fec9799d222ff3fcce9cf896045515333/analysis/1528149262/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/3b3b802cc24f1aeaa4e57e175e8f644eccba1dde20ece2fc269ece184b196b75/analysis/1528149262/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/ef61e112887c158aaf09e928a7dfaa61634bfa53774e20c42e13c489d3f5db66/analysis/1528149262/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/402c8287c3ddf3c407c22a196366ef29c02c1219e3953e24a4f2c370e0c50a28/analysis/1528149263/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/127bedab718a2ae1d0457a566a0759bed07efadda8f992b7adddd4746d837dcc/analysis/1528149264/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/c2235eb1c964e98743d14b1b1f4b718b1396b593066a04f0b7c7d55e62d1182d/analysis/1528149265/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/d1957550ac1aec373faf4394a357efddd7efcbc4fb555d9eb473d3b4d70794ae/analysis/1528149265/,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
https://www.virustotal.com/file/5774f3f9e2ac033449ec50623d43b4d5a278f7b3b34e4960307ec008a2d338b3/analysis/1528149266/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,0,0,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,N,0,N,N,0,0,N,0,0,0,0,0,N,0,0,0,0,N,0,0,0,0,
